area_marla,bedroom,bath,type_enc,purpose_enc,city_enc,price_lakh
10.0,6.0,6.0,2,1,11,450.0
6.0,5.0,4.0,2,1,11,260.0
5.0,7.0,6.0,2,1,11,380.0
20.0,7.0,6.0,2,1,11,750.0
5.0,6.0,6.0,2,1,11,200.0
20.0,8.0,6.0,2,1,11,760.0
7.0,9.0,6.0,2,1,11,620.0
5.0,6.0,6.0,2,1,11,200.0
5.0,6.0,6.0,2,1,11,200.0
9.0,3.0,3.0,1,1,11,340.0
2.5,4.0,4.0,2,1,11,90.0
20.0,8.0,6.0,2,1,11,750.0
3.0,8.0,6.0,2,1,11,220.00000000000003
10.0,6.0,6.0,2,1,11,335.0
7.0,6.0,5.0,2,1,11,135.0
4.0,4.0,4.0,2,1,11,155.0
7.0,6.0,6.0,2,1,11,300.0
7.0,7.0,6.0,2,1,11,290.0
18.0,5.0,4.0,2,1,11,765.0
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
2.6,1.0,1.0,1,1,11,50.23
7.0,8.0,6.0,2,1,11,409.99999999999994
2.6,1.0,1.0,1,1,11,50.23
9.8,3.0,3.0,1,1,11,160.0
11.0,4.0,4.0,2,1,11,700.0
5.0,6.0,6.0,2,1,11,155.0
10.0,8.0,7.0,2,1,11,575.0
3.0,7.0,6.0,2,1,11,210.0
5.0,7.0,6.0,2,1,11,200.0
11.0,10.0,6.0,2,1,11,750.0
5.0,6.0,6.0,2,1,11,295.0
20.0,9.0,6.0,2,1,11,660.0
20.0,6.0,6.0,2,1,11,600.0
17.8,11.0,10.0,2,1,12,170.0
3.2,1.0,1.0,1,1,13,99.4
5.0,3.0,3.0,2,1,12,35.0
5.0,3.0,4.0,2,1,12,70.0
5.0,4.0,2.0,2,1,12,55.0
6.0,4.0,2.0,2,1,12,53.0
6.0,2.0,2.0,2,1,12,50.0
10.0,3.0,2.0,2,1,12,22.0
5.0,3.0,4.0,2,1,15,159.0
20.0,5.0,6.0,2,1,15,900.0
5.0,3.0,4.0,2,1,15,195.0
1.0,2.0,1.0,2,1,15,38.0
5.0,4.0,3.0,2,1,15,210.0
6.0,4.0,4.0,2,1,15,280.0
5.0,3.0,4.0,2,1,15,265.0
10.0,5.0,6.0,2,1,15,270.0
6.0,4.0,5.0,2,1,15,219.0
8.0,5.0,6.0,2,1,15,335.0
5.0,4.0,4.0,2,1,15,210.0
14.0,7.0,7.0,2,1,15,434.99999999999994
2.7,1.0,1.0,1,1,15,160.0
10.0,5.0,6.0,2,1,15,143.0
10.0,5.0,6.0,2,1,15,470.0
20.0,5.0,5.0,2,1,15,750.0
5.0,3.0,4.0,2,1,15,214.0
6.0,4.0,5.0,2,1,15,285.0
6.0,4.0,5.0,2,1,15,237.0
2.0,4.0,2.0,2,1,15,78.0
3.0,4.0,2.0,2,1,15,90.0
10.0,5.0,6.0,2,1,15,440.00000000000006
20.0,6.0,6.0,2,1,15,950.0
10.0,5.0,6.0,2,1,15,270.0
5.0,4.0,3.0,2,1,15,165.0
10.0,5.0,6.0,2,1,15,315.0
6.0,4.0,5.0,2,1,15,280.0
10.0,5.0,6.0,2,1,15,470.0
5.0,4.0,5.0,2,1,15,195.0
5.0,4.0,4.0,2,1,15,182.0
5.0,3.0,3.0,2,1,15,150.0
10.0,5.0,6.0,2,1,15,550.0
5.0,3.0,4.0,2,1,15,185.0
5.0,4.0,5.0,2,1,15,200.0
10.0,5.0,6.0,2,1,15,305.0
10.0,5.0,6.0,2,1,15,370.0
10.0,5.0,6.0,2,1,15,229.99999999999997
5.0,4.0,4.0,2,1,15,185.0
10.0,5.0,5.0,2,1,15,295.0
4.0,4.0,5.0,2,1,15,165.0
10.0,5.0,6.0,2,1,15,459.99999999999994
10.0,5.0,6.0,2,1,15,290.0
1.0,4.0,2.0,2,1,15,65.0
5.0,3.0,4.0,2,1,15,225.0
4.0,3.0,3.0,2,1,15,130.0
6.0,4.0,5.0,2,1,15,260.0
10.0,5.0,6.0,2,1,15,325.0
0.0,4.0,3.0,2,1,15,130.0
5.0,3.0,3.0,2,1,15,220.00000000000003
5.0,3.0,4.0,2,1,15,270.0
5.0,3.0,4.0,2,1,15,268.0
3.0,4.0,4.0,2,1,15,110.00000000000001
6.0,4.0,3.0,2,1,15,260.0
6.0,4.0,5.0,2,1,15,250.0
5.0,3.0,4.0,2,1,15,189.0
2.0,4.0,3.0,2,1,15,78.0
2.0,3.0,2.0,2,1,15,78.0
10.0,5.0,6.0,2,1,15,325.0
4.0,3.0,1.0,2,1,15,85.0
3.0,4.0,3.0,2,1,15,135.0
4.0,4.0,3.0,2,1,15,114.99999999999999
10.0,6.0,4.0,2,1,15,750.0
6.0,4.0,4.0,2,1,15,235.0
6.0,4.0,5.0,2,1,15,250.0
10.0,5.0,6.0,2,1,15,400.0
6.0,5.0,6.0,2,1,15,300.0
2.6,1.0,1.0,1,1,16,63.36
2.6,1.0,1.0,1,1,16,63.36
1.7,1.0,1.0,1,1,16,47.23
5.0,3.0,3.0,2,1,16,175.0
2.2,1.0,1.0,1,1,16,50.0
3.6,2.0,2.0,1,1,16,108.0
5.0,2.0,3.0,2,1,16,65.0
3.5,3.0,3.0,2,1,12,33.0
6.0,2.0,3.0,2,1,17,98.0
5.0,4.0,4.0,2,1,17,135.0
5.0,4.0,4.0,2,1,17,210.0
5.0,4.0,5.0,2,1,17,180.0
6.0,4.0,6.0,2,1,17,210.0
13.0,6.0,6.0,2,1,17,350.0
5.0,5.0,5.0,2,1,17,185.0
5.0,5.0,5.0,2,1,17,180.0
6.0,4.0,5.0,2,1,17,210.0
6.0,4.0,5.0,2,1,17,210.0
5.0,2.0,3.0,2,1,17,98.0
5.0,2.0,3.0,2,1,17,98.0
10.0,4.0,6.0,2,1,17,325.0
7.0,4.0,6.0,2,1,17,260.0
5.6,4.0,4.0,2,1,17,140.0
4.0,2.0,2.0,2,1,17,88.0
5.0,2.0,3.0,2,1,17,85.0
5.0,5.0,5.0,2,1,17,180.0
5.0,4.0,5.0,2,1,17,110.00000000000001
5.0,5.0,5.0,2,1,17,175.0
5.0,4.0,5.0,2,1,17,130.0
5.0,3.0,3.0,2,1,17,120.0
5.0,2.0,3.0,2,1,17,95.0
4.0,2.0,2.0,2,1,17,85.0
5.0,5.0,5.0,2,1,17,190.0
5.0,4.0,4.0,2,1,17,180.0
7.0,5.0,5.0,2,1,17,290.0
5.0,4.0,4.0,2,1,17,150.0
5.0,4.0,4.0,2,1,17,130.0
5.0,4.0,5.0,2,1,17,200.0
7.0,5.0,6.0,2,1,17,265.0
5.0,4.0,4.0,2,1,17,210.0
5.0,3.0,3.0,2,1,17,114.99999999999999
7.0,4.0,5.0,2,1,17,264.0
4.0,2.0,3.0,2,1,17,88.0
1.8,1.0,1.0,1,1,17,49.95
7.0,4.0,5.0,2,1,17,260.0
5.0,4.0,5.0,2,1,17,170.0
5.0,4.0,5.0,2,1,17,165.0
0.1,2.0,2.0,2,1,17,100.0
5.0,2.0,3.0,2,1,17,95.0
10.0,4.0,5.0,2,1,17,400.0
7.0,4.0,6.0,2,1,17,260.0
15.0,5.0,6.0,2,1,2,575.0
20.0,6.0,6.0,2,1,2,850.0
5.0,3.0,4.0,2,1,2,200.0
5.0,4.0,6.0,2,1,2,229.99999999999997
5.0,3.0,4.0,2,1,2,220.00000000000003
7.7,5.0,5.0,2,1,2,290.0
3.0,3.0,4.0,2,1,2,128.0
10.0,5.0,7.0,2,1,2,550.0
5.0,3.0,4.0,2,1,2,225.0
5.0,3.0,4.0,2,1,2,200.0
7.0,4.0,5.0,2,1,2,375.0
5.0,3.0,4.0,2,1,2,210.0
5.0,3.0,4.0,2,1,2,180.0
17.0,6.0,6.0,2,1,2,500.0
5.0,3.0,3.0,2,1,2,185.0
3.2,3.0,3.0,2,1,2,114.99999999999999
5.0,3.0,4.0,2,1,2,180.0
3.0,3.0,4.0,2,1,2,145.0
3.3,4.0,4.0,2,1,2,110.00000000000001
10.0,6.0,6.0,2,1,2,195.0
4.0,3.0,4.0,2,1,2,165.0
5.0,3.0,4.0,2,1,2,180.0
5.0,4.0,4.0,2,1,2,250.0
5.0,4.0,4.0,2,1,2,165.0
10.0,7.0,6.0,2,1,3,413.99999999999994
5.0,4.0,5.0,2,1,3,185.0
20.0,6.0,6.0,2,1,3,900.0
5.0,4.0,5.0,2,1,3,210.0
5.0,4.0,5.0,2,1,3,185.0
5.0,4.0,5.0,2,1,3,190.0
5.0,3.0,4.0,2,1,3,160.0
10.0,6.0,6.0,2,1,3,360.0
5.0,4.0,4.0,2,1,3,190.0
10.0,6.0,6.0,2,1,3,400.0
5.0,3.0,4.0,2,1,3,229.99999999999997
12.0,6.0,7.0,2,1,3,440.00000000000006
11.0,6.0,6.0,2,1,3,450.0
15.0,6.0,6.0,2,1,3,550.0
5.0,3.0,4.0,2,1,3,225.0
5.0,4.0,4.0,2,1,3,150.0
5.0,4.0,5.0,2,1,3,180.0
5.0,4.0,5.0,2,1,3,215.0
10.0,6.0,6.0,2,1,3,375.0
5.0,3.0,4.0,2,1,3,225.0
10.0,5.0,6.0,2,1,3,330.0
5.0,4.0,5.0,2,1,3,185.0
5.0,5.0,5.0,2,1,3,138.0
5.0,4.0,5.0,2,1,3,215.0
5.0,4.0,5.0,2,1,3,210.0
10.0,5.0,6.0,2,1,3,280.0
5.0,3.0,5.0,2,1,3,225.0
5.0,4.0,4.0,2,1,3,195.0
10.0,5.0,6.0,2,1,3,365.0
7.0,5.0,6.0,2,1,3,280.0
5.0,4.0,5.0,2,1,3,220.00000000000003
10.0,6.0,6.0,2,1,3,400.0
5.0,4.0,5.0,2,1,3,210.0
20.0,6.0,6.0,2,1,3,925.0
10.0,6.0,6.0,2,1,3,475.0
10.0,6.0,6.0,2,1,3,390.0
7.0,6.0,6.0,2,1,3,285.0
10.0,6.0,6.0,2,1,3,350.0
20.0,8.0,6.0,2,1,3,869.9999999999999
5.0,4.0,5.0,2,1,3,150.0
5.0,3.0,3.0,2,1,3,170.0
10.0,7.0,6.0,2,1,3,390.0
10.0,5.0,6.0,2,1,3,450.0
7.0,5.0,5.0,2,1,3,240.0
10.0,6.0,6.0,2,1,3,390.0
5.0,4.0,5.0,2,1,3,210.0
10.0,6.0,6.0,2,1,3,415.00000000000006
5.0,4.0,5.0,2,1,3,215.0
5.0,4.0,5.0,2,1,3,215.0
10.0,6.0,6.0,2,1,3,400.0
5.0,4.0,4.0,2,1,3,180.0
10.0,5.0,6.0,2,1,3,375.0
10.0,6.0,6.0,2,1,3,360.0
10.0,6.0,7.0,2,1,3,400.0
10.0,6.0,6.0,2,1,3,375.0
10.0,5.0,6.0,2,1,3,325.0
10.0,5.0,5.0,2,1,3,275.0
5.0,4.0,5.0,2,1,3,175.0
5.0,4.0,5.0,2,1,3,165.0
5.0,3.0,5.0,2,1,3,190.0
5.0,4.0,5.0,2,1,3,215.0
10.0,5.0,6.0,2,1,3,385.0
5.0,4.0,5.0,2,1,3,190.0
10.0,5.0,6.0,2,1,3,340.0
10.0,5.0,6.0,2,1,3,484.99999999999994
10.0,5.0,6.0,2,1,3,395.0
5.0,4.0,5.0,2,1,3,210.0
10.0,5.0,5.0,2,1,3,300.0
5.0,3.0,3.0,2,1,3,150.0
5.0,3.0,3.0,2,1,3,145.0
10.0,5.0,6.0,2,1,3,335.0
10.0,5.0,6.0,2,1,3,250.0
10.0,6.0,7.0,2,1,3,425.0
5.0,4.0,4.0,2,1,3,145.0
5.0,4.0,4.0,2,1,3,215.0
5.0,4.0,5.0,2,1,3,210.0
10.0,6.0,7.0,2,1,3,495.0
10.0,6.0,7.0,2,1,3,400.0
5.0,4.0,5.0,2,1,3,180.0
10.0,5.0,6.0,2,1,3,500.0
10.0,7.0,6.0,2,1,3,415.00000000000006
5.0,4.0,5.0,2,1,3,185.0
10.0,5.0,6.0,2,1,3,385.0
10.0,6.0,6.0,2,1,3,390.0
5.0,3.0,4.0,2,1,3,170.0
5.0,4.0,4.0,2,1,3,215.0
10.0,5.0,6.0,2,1,3,375.0
5.0,4.0,4.0,2,1,3,215.0
10.0,5.0,5.0,2,1,3,225.0
5.0,3.0,3.0,2,1,3,125.0
6.0,4.0,4.0,2,1,3,110.00000000000001
10.0,6.0,6.0,2,1,3,425.0
5.0,4.0,5.0,2,1,3,210.0
6.0,4.0,4.0,2,1,3,175.0
5.0,3.0,4.0,2,1,3,150.0
10.0,5.0,6.0,2,1,3,450.0
10.0,5.0,6.0,2,1,3,425.0
20.0,6.0,6.0,2,1,3,780.0
20.0,6.0,6.0,2,1,3,650.0
10.0,6.0,6.0,2,1,3,475.0
10.0,5.0,6.0,2,1,3,395.0
5.0,4.0,4.0,2,1,3,190.0
5.0,4.0,5.0,2,1,3,200.0
10.0,6.0,6.0,2,1,3,350.0
5.0,4.0,4.0,2,1,3,210.0
5.0,4.0,4.0,2,1,3,170.0
5.0,4.0,4.0,2,1,3,190.0
5.0,4.0,5.0,2,1,3,150.0
5.0,4.0,5.0,2,1,3,165.0
5.5,4.0,4.0,2,1,3,200.0
7.0,5.0,5.0,2,1,3,260.0
5.0,4.0,4.0,2,1,3,210.0
10.0,5.0,6.0,2,1,3,350.0
5.5,4.0,4.0,2,1,3,170.0
5.0,4.0,4.0,2,1,3,180.0
5.0,4.0,4.0,2,1,3,170.0
5.0,4.0,4.0,2,1,3,175.0
10.0,5.0,6.0,2,1,3,395.0
5.0,4.0,4.0,2,1,3,200.0
10.0,6.0,6.0,2,1,3,390.0
5.0,4.0,4.0,2,1,3,215.0
10.0,5.0,6.0,2,1,3,350.0
10.0,5.0,6.0,2,1,3,315.0
3.8,3.0,3.0,2,1,3,105.0
10.0,6.0,6.0,2,1,3,360.0
10.0,5.0,6.0,2,1,3,425.0
5.0,4.0,4.0,2,1,3,195.0
10.0,5.0,6.0,2,1,3,434.99999999999994
5.0,4.0,4.0,2,1,3,215.0
3.0,5.0,4.0,2,1,3,114.99999999999999
5.0,4.0,4.0,2,1,3,190.0
7.0,5.0,5.0,2,1,3,240.0
10.0,5.0,6.0,2,1,3,450.0
10.0,5.0,6.0,2,1,3,395.0
7.0,5.0,5.0,2,1,3,225.0
10.0,5.0,6.0,2,1,3,380.0
5.0,3.0,3.0,2,1,3,155.0
5.0,3.0,3.0,2,1,3,225.0
10.0,5.0,5.0,2,1,3,225.0
5.0,4.0,4.0,2,1,3,140.0
10.0,5.0,6.0,2,1,3,390.0
10.0,5.0,6.0,2,1,3,350.0
5.0,4.0,4.0,2,1,3,220.00000000000003
10.0,6.0,6.0,2,1,3,475.0
11.0,6.0,6.0,2,1,3,455.0
6.0,4.0,4.0,2,1,3,140.0
10.0,4.0,4.0,2,1,3,525.0
10.0,6.0,6.0,2,1,3,325.0
5.0,3.0,4.0,2,1,3,235.0
5.0,4.0,4.0,2,1,3,180.0
5.0,4.0,4.0,2,1,3,165.0
10.0,5.0,5.0,2,1,3,385.0
7.0,5.0,5.0,2,1,3,250.0
5.0,3.0,5.0,2,1,3,165.0
5.0,4.0,4.0,2,1,3,225.0
5.0,4.0,5.0,2,1,3,185.0
10.0,5.0,6.0,2,1,3,395.0
10.0,5.0,6.0,2,1,3,380.0
5.0,4.0,4.0,2,1,3,175.0
5.0,4.0,4.0,2,1,3,195.0
10.0,5.0,6.0,2,1,3,325.0
10.0,5.0,6.0,2,1,3,390.0
5.0,3.0,4.0,2,1,3,114.99999999999999
10.0,5.0,6.0,2,1,3,390.0
5.0,4.0,4.0,2,1,3,180.0
5.0,4.0,4.0,2,1,3,140.0
5.0,4.0,5.0,2,1,3,150.0
5.0,4.0,4.0,2,1,3,190.0
20.0,6.0,6.0,2,1,3,600.0
10.0,5.0,5.0,2,1,3,254.99999999999997
20.0,5.0,6.0,2,1,3,900.0
5.0,4.0,5.0,2,1,3,200.0
10.0,6.0,6.0,2,1,3,350.0
7.0,4.0,3.0,2,1,3,229.99999999999997
6.0,3.0,2.0,2,1,3,60.0
5.0,3.0,4.0,2,1,3,235.0
20.0,7.0,6.0,2,1,3,650.0
4.0,4.0,4.0,2,1,3,180.0
5.0,4.0,4.0,2,1,3,190.0
10.0,5.0,6.0,2,1,3,325.0
10.0,6.0,6.0,2,1,3,280.0
5.0,4.0,5.0,2,1,3,160.0
10.0,5.0,6.0,2,1,3,380.0
5.0,4.0,4.0,2,1,3,100.0
7.0,4.0,5.0,2,1,3,180.0
10.0,5.0,6.0,2,1,3,225.0
5.0,3.0,3.0,2,1,3,125.0
5.0,5.0,4.0,2,1,3,70.0
10.0,5.0,6.0,2,1,3,484.99999999999994
20.0,5.0,6.0,2,1,3,450.0
10.0,5.0,6.0,2,1,3,450.0
10.0,4.0,4.0,2,1,3,210.0
10.0,5.0,6.0,2,1,3,290.0
10.0,5.0,6.0,2,1,3,275.0
5.0,4.0,4.0,2,1,3,130.0
5.0,3.0,3.0,2,1,3,150.0
5.0,4.0,4.0,2,1,3,150.0
5.0,3.0,3.0,2,1,3,175.0
5.0,4.0,5.0,2,1,3,165.0
5.0,4.0,5.0,2,1,3,175.0
5.0,4.0,5.0,2,1,3,170.0
10.0,6.0,6.0,2,1,3,280.0
5.0,4.0,4.0,2,1,3,190.0
10.0,5.0,6.0,2,1,3,425.0
6.0,3.0,3.0,2,1,3,176.0
10.0,5.0,6.0,2,1,3,225.0
5.0,5.0,6.0,2,1,3,250.0
10.0,4.0,4.0,2,1,3,400.0
5.0,3.0,3.0,2,1,3,147.0
10.0,5.0,6.0,2,1,3,390.0
10.0,5.0,6.0,2,1,3,390.0
10.0,6.0,6.0,2,1,3,425.0
2.0,3.0,2.0,2,1,3,45.0
10.0,5.0,6.0,2,1,3,280.0
10.0,5.0,6.0,2,1,3,400.0
30.0,6.0,6.0,2,1,3,1200.0
2.0,4.0,4.0,2,1,3,70.0
3.0,4.0,3.0,2,1,3,70.0
10.0,5.0,6.0,2,1,3,300.0
6.0,5.0,4.0,2,1,3,400.0
6.0,4.0,4.0,2,1,3,140.0
13.2,5.0,6.0,2,1,3,550.0
5.0,4.0,5.0,2,1,3,190.0
5.0,3.0,4.0,2,1,3,114.99999999999999
5.0,3.0,4.0,2,1,3,170.0
5.0,4.0,4.0,2,1,3,190.0
5.0,4.0,4.0,2,1,3,175.0
14.0,6.0,6.0,2,1,3,650.0
5.0,4.0,5.0,2,1,3,170.0
10.0,5.0,6.0,2,1,3,350.0
10.0,5.0,5.0,2,1,3,285.0
6.0,3.0,3.0,2,1,3,140.0
10.0,5.0,6.0,2,1,3,484.99999999999994
11.0,6.0,6.0,2,1,3,434.99999999999994
5.0,3.0,3.0,2,1,3,145.0
3.0,3.0,3.0,2,1,3,55.0
5.0,3.0,3.0,2,1,3,150.0
5.0,4.0,5.0,2,1,3,220.00000000000003
15.0,5.0,6.0,2,1,3,500.0
10.0,5.0,6.0,2,1,3,375.0
15.0,6.0,6.0,2,1,3,509.99999999999994
5.0,5.0,4.0,2,1,3,130.0
10.0,5.0,5.0,2,1,3,360.0
5.0,4.0,5.0,2,1,3,150.0
2.5,4.0,3.0,2,1,3,75.0
5.0,4.0,5.0,2,1,3,180.0
10.0,6.0,6.0,2,1,3,350.0
6.0,3.0,3.0,2,1,3,175.0
6.0,3.0,3.0,2,1,3,180.0
5.0,4.0,5.0,2,1,3,180.0
5.0,4.0,4.0,2,1,3,190.0
5.0,6.0,7.0,2,1,3,250.0
5.0,4.0,4.0,2,1,3,170.0
5.0,4.0,4.0,2,1,3,185.0
10.0,5.0,6.0,2,1,3,390.0
5.0,3.0,3.0,2,1,3,125.0
10.0,6.0,6.0,2,1,3,490.00000000000006
10.0,5.0,6.0,2,1,3,315.0
5.0,3.0,4.0,2,1,3,150.0
10.0,6.0,6.0,2,1,3,484.99999999999994
10.0,5.0,6.0,2,1,3,400.0
10.0,6.0,6.0,2,1,3,395.0
10.0,6.0,6.0,2,1,3,325.0
5.0,4.0,4.0,2,1,3,150.0
8.0,3.0,3.0,2,1,4,75.0
30.0,5.0,5.0,2,1,4,400.0
2.1,1.0,1.0,1,1,4,40.0
40.0,5.0,5.0,2,1,4,400.0
7.5,2.0,3.0,2,1,12,85.0
14.272780108251723,3.0,4.0,1,1,5,244.0
7.907357400693475,6.0,6.0,2,1,5,280.0
11.861036101040213,7.0,6.0,2,1,5,500.0
7.907357400693475,6.0,6.0,2,1,5,400.0
7.867820613690008,4.0,6.0,2,1,5,225.0
5.9305180505201065,5.0,6.0,2,1,5,300.0
7.907357400693475,6.0,6.0,2,1,5,420.0
5.9305180505201065,5.0,6.0,2,1,5,325.0
7.907357400693475,5.0,5.0,2,1,5,275.0
5.811907689509704,2.0,3.0,1,1,5,145.0
7.907357400693475,5.0,6.0,2,1,5,390.0
5.9305180505201065,7.0,6.0,2,1,5,204.99999999999997
4.744414440416085,6.0,6.0,2,1,5,260.0
7.907357400693475,6.0,6.0,2,1,5,295.0
4.388583357384879,2.0,2.0,1,1,5,75.0
4.744414440416085,4.0,5.0,2,1,5,135.0
7.3933791696484,2.0,2.0,1,1,5,60.0
15.81471480138695,8.0,6.0,2,1,5,500.0
3.2024797472808575,3.0,3.0,1,1,5,65.0
11.070300360970865,3.0,3.0,1,1,5,70.0
5.258392671461161,2.0,2.0,1,1,5,45.0
5.258392671461161,2.0,3.0,1,1,5,65.0
15.81471480138695,7.0,6.0,2,1,5,1150.0
8.065504548707345,5.0,6.0,2,1,5,185.0
7.907357400693475,5.0,6.0,2,1,5,300.0
8.698093140762824,7.0,7.0,2,1,5,380.0
7.907357400693475,6.0,7.0,2,1,5,426.99999999999994
16.328693032432028,6.0,6.0,2,1,5,1000.0
6.32588592055478,8.0,7.0,2,1,5,330.0
10.279564620901517,6.0,6.0,2,1,5,475.0
3.9536787003467375,2.0,2.0,1,1,5,58.4
8.777166714769757,3.0,4.0,1,1,5,280.0
7.907357400693475,7.0,6.0,2,1,5,400.0
5.811907689509704,2.0,2.0,1,1,5,80.0
4.744414440416085,6.0,6.0,2,1,5,200.0
7.907357400693475,7.0,6.0,2,1,5,259.0
5.9305180505201065,6.0,6.0,2,1,5,330.0
4.625804079405683,3.0,2.0,1,1,5,99.0
5.9305180505201065,6.0,6.0,2,1,5,320.0
2.8466486642496514,2.0,2.0,1,1,5,32.0
5.9305180505201065,6.0,6.0,2,1,5,300.0
4.744414440416085,4.0,4.0,2,1,5,120.0
3.9536787003467375,2.0,2.0,1,1,5,75.0
5.693297328499303,3.0,3.0,1,1,5,88.0
4.388583357384879,2.0,2.0,1,1,5,30.0
4.744414440416085,3.0,3.0,2,1,5,90.0
5.9305180505201065,6.0,6.0,2,1,5,350.0
7.907357400693475,6.0,6.0,2,1,5,390.0
8.421335631738552,2.0,3.0,1,1,5,60.0
4.744414440416085,4.0,5.0,2,1,5,180.0
5.297929458464629,2.0,2.0,1,1,5,60.0
4.349046570381412,6.0,6.0,2,1,5,270.0
9.48882888083217,5.0,6.0,2,1,5,260.0
5.9305180505201065,6.0,6.0,2,1,5,290.0
4.744414440416085,2.0,3.0,2,1,5,95.0
5.9305180505201065,3.0,4.0,2,1,5,280.0
4.388583357384879,2.0,2.0,1,1,5,32.0
7.907357400693475,6.0,6.0,2,1,5,220.00000000000003
5.9305180505201065,7.0,5.0,2,1,5,130.0
4.546730505398749,3.0,3.0,2,1,5,130.0
5.811907689509704,2.0,3.0,1,1,5,132.0
4.942098375433422,6.0,6.0,2,1,5,240.0
8.500409205745486,3.0,3.0,1,1,5,60.0
3.9536787003467375,3.0,3.0,2,1,5,200.0
13.837875451213582,7.0,6.0,2,1,5,650.0
4.388583357384879,2.0,2.0,1,1,5,80.0
8.342262057731617,3.0,4.0,1,1,5,204.99999999999997
8.777166714769757,3.0,4.0,1,1,5,220.00000000000003
4.190899422367542,3.0,3.0,1,1,5,45.0
8.342262057731617,3.0,4.0,1,1,5,210.0
8.342262057731617,3.0,4.0,1,1,5,204.99999999999997
7.907357400693475,6.0,6.0,2,1,5,340.0
6.721253790589454,4.0,4.0,1,1,5,150.0
3.9536787003467375,2.0,2.0,1,1,5,75.0
8.777166714769757,3.0,4.0,1,1,5,220.00000000000003
8.777166714769757,3.0,4.0,1,1,5,220.00000000000003
4.744414440416085,4.0,4.0,2,1,5,120.0
8.777166714769757,3.0,4.0,1,1,5,220.00000000000003
5.258392671461161,3.0,3.0,1,1,5,120.0
5.060708736443824,3.0,3.0,1,1,5,100.0
6.8794009386033235,4.0,4.0,1,1,5,140.0
7.907357400693475,6.0,6.0,2,1,5,380.0
25.698911552253794,9.0,6.0,2,1,5,950.0
5.693297328499303,3.0,3.0,1,1,5,52.0
4.190899422367542,2.0,2.0,1,1,5,60.0
5.693297328499303,2.0,3.0,1,1,5,60.0
6.8794009386033235,3.0,4.0,1,1,5,110.00000000000001
4.744414440416085,5.0,6.0,2,1,5,245.00000000000003
5.495613393481966,3.0,3.0,1,1,5,75.0
11.861036101040213,7.0,6.0,2,1,5,550.0
9.48882888083217,8.0,7.0,2,1,5,350.0
5.693297328499303,2.0,3.0,1,1,5,73.0
7.907357400693475,9.0,6.0,2,1,5,250.0
6.32588592055478,4.0,4.0,1,1,5,110.00000000000001
7.788747039683074,3.0,4.0,1,1,5,185.0
7.788747039683074,4.0,4.0,1,1,5,160.0
7.907357400693475,2.0,3.0,2,1,5,170.0
5.9305180505201065,7.0,6.0,2,1,5,265.0
5.9305180505201065,6.0,6.0,2,1,5,265.0
5.693297328499303,4.0,4.0,1,1,5,90.0
7.907357400693475,5.0,6.0,2,1,5,250.0
4.744414440416085,3.0,3.0,2,1,5,90.0
5.5746869674889,3.0,3.0,1,1,5,95.0
7.907357400693475,3.0,4.0,1,1,5,200.0
6.444496281565183,3.0,3.0,1,1,5,161.0
3.32109010829126,2.0,2.0,1,1,5,36.0
4.82348801442302,2.0,2.0,1,1,5,55.0
6.167738772540911,3.0,3.0,1,1,5,150.0
5.258392671461161,2.0,2.0,1,1,5,42.0
5.456076606478498,3.0,3.0,1,1,5,85.0
3.0047958122635205,2.0,2.0,1,1,5,27.5
8.777166714769757,3.0,4.0,1,1,5,220.00000000000003
5.811907689509704,2.0,2.0,1,1,5,145.0
3.32109010829126,3.0,3.0,1,1,5,45.0
15.81471480138695,9.0,6.0,2,1,5,700.0
4.744414440416085,6.0,6.0,2,1,5,210.0
6.32588592055478,4.0,4.0,2,1,5,155.0
17.79155415156032,11.0,6.0,2,1,5,700.0
8.342262057731617,3.0,4.0,1,1,5,210.0
5.811907689509704,2.0,2.0,1,1,5,145.0
6.009591624527041,3.0,2.0,1,1,5,90.0
3.0838693862704556,3.0,2.0,1,1,5,38.0
2.5,1.0,1.0,2,1,12,35.0
5.0,4.0,5.0,2,1,12,84.0
1.0,2.0,1.0,2,1,12,8.5
3.7,3.0,3.0,2,1,12,60.0
5.0,4.0,4.0,2,1,7,135.0
5.0,5.0,2.0,2,1,7,100.0
5.0,4.0,5.0,2,1,7,155.0
5.0,3.0,3.0,2,1,7,134.0
5.0,4.0,5.0,2,1,7,250.0
2.7,2.0,2.0,1,1,7,65.0
5.0,4.0,5.0,2,1,7,170.0
7.0,4.0,5.0,2,1,7,215.0
4.0,3.0,3.0,2,1,7,90.0
7.0,4.0,5.0,2,1,7,225.0
7.0,4.0,4.0,2,1,7,260.0
5.0,4.0,5.0,2,1,7,210.0
5.0,4.0,4.0,2,1,7,190.0
10.0,7.0,7.0,2,1,7,350.0
7.0,4.0,4.0,2,1,7,195.0
7.0,4.0,5.0,2,1,7,245.00000000000003
7.0,4.0,5.0,2,1,7,250.0
10.0,6.0,6.0,2,1,7,350.0
5.0,4.0,5.0,2,1,7,165.0
7.0,4.0,5.0,2,1,7,245.00000000000003
5.0,3.0,2.0,2,1,7,185.0
20.0,6.0,6.0,2,1,7,695.0
7.0,4.0,5.0,2,1,7,250.0
